id_transaction,date_transaction,id_fournisseur,id_categorie,id_centre_cout,id_acheteur,id_contrat,montant_ht,devise,statut_validation,delai_traitement_jours,flag_maverick
TR-0014343,2024-09-27,FRN-114,CAT-010,CC-007,ACH-004,,1675.59,EUR,En attente,16,True
TR-0014344,2024-02-05,FRN-194,CAT-037,CC-011,ACH-021,CTR-070,149.21,EUR,Validé,4,False
TR-0014345,2024-10-21,FRN-037,CAT-002,CC-009,ACH-022,,41077.8,EUR,Validé,20,True
TR-0014346,2024-01-27,FRN-007,CAT-001,CC-017,ACH-034,CTR-015,36929.67,EUR,Validé,8,False
TR-0014347,2024-03-04,FRN-120,CAT-017,CC-013,ACH-028,CTR-048,6491.02,EUR,Validé,7,False
TR-0014348,2024-07-07,FRN-166,CAT-029,CC-019,ACH-038,CTR-065,4900.7,EUR,Validé,2,False
TR-0014349,2024-03-11,FRN-097,CAT-010,CC-003,ACH-011,,340.74,EUR,Validé,1,False
TR-0014350,2024-03-24,FRN-023,CAT-003,CC-002,ACH-014,CTR-004,59062.94,EUR,Validé,3,False
TR-0014351,2024-05-25,FRN-090,CAT-008,CC-002,ACH-006,,2474.51,EUR,Validé,9,True
TR-0014352,2024-07-06,FRN-120,CAT-017,CC-007,ACH-005,CTR-046,6620.7,EUR,En attente,5,False
TR-0014353,2024-01-20,FRN-112,CAT-011,CC-003,ACH-006,,682.14,EUR,Validé,14,True
TR-0014354,2024-05-08,FRN-060,CAT-003,CC-013,ACH-029,,21408.45,EUR,Validé,2,True
TR-0014355,2024-06-13,FRN-111,CAT-012,CC-013,ACH-029,,698.87,EUR,Validé,3,True
TR-0014356,2024-03-23,FRN-103,CAT-014,CC-009,ACH-021,CTR-034,511.13,EUR,Validé,2,False
TR-0014357,2024-12-14,FRN-192,CAT-037,CC-006,ACH-011,CTR-070,299.0,EUR,Validé,7,False
TR-0014358,2024-11-11,FRN-148,CAT-026,CC-005,ACH-011,CTR-056,6672.82,EUR,Validé,4,False
TR-0014359,2024-10-14,FRN-167,CAT-030,CC-004,ACH-007,CTR-064,4106.63,EUR,Validé,3,False
TR-0014360,2024-02-12,FRN-102,CAT-011,CC-003,ACH-011,CTR-033,850.56,EUR,Validé,6,False
TR-0014361,2024-05-03,FRN-072,CAT-009,CC-002,ACH-004,CTR-030,2904.98,EUR,Validé,3,False
TR-0014362,2024-04-20,FRN-112,CAT-015,CC-004,ACH-002,,324.95,EUR,Validé,12,True
TR-0014363,2024-04-17,FRN-162,CAT-029,CC-011,ACH-019,CTR-063,1798.66,EUR,Validé,5,False
TR-0014364,2024-10-18,FRN-097,CAT-011,CC-005,ACH-002,,110.53,EUR,Validé,6,False
TR-0014365,2024-05-14,FRN-123,CAT-017,C-001,ACH-001,CTR-054,9653.41,EUR,Validé,2,False
TR-0014366,2024-11-04,FRN-123,CAT-021,CC-003,ACH-011,CTR-054,3107.71,EUR,Validé,6,False
TR-0014367,2024-03-27,FRN-100,CAT-015,CC-010,ACH-017,,943.68,EUR,Validé,10,True
TR-0014368,2024-03-26,FRN-097,CAT-011,CC-011,ACH-019,,535.62,EUR,Validé,3,False
TR-0014369,2024-03-14,FRN-092,CAT-015,CC-002,ACH-002,CTR-033,621.01,EUR,Validé,6,False
TR-0014370,2024-04-08,FRN-003,CAT-002,CC-006,ACH-013,CTR-004,18028.27,EUR,Validé,3,False
TR-0014371,2024-07-22,FRN-114,CAT-010,CC-020,ACH-040,,285.47,EUR,Validé,14,True
TR-0014372,2024-01-23,FRN-145,CAT-024,CC-002,ACH-015,CTR-055,5458.0,EUR,Validé,6,False
TR-0014373,2024-07-15,FRN-065,CAT-006,CC-005,ACH-006,CTR-032,4101.45,EUR,Validé,3,False
TR-0014374,2024-01-10,FRN-144,CAT-022,CC-020,ACH-037,CTR-055,2873.34,EUR,Validé,5,False
TR-0014375,2024-06-13,FRN-197,CAT-037,CC-009,ACH-022,,101.02,EUR,Validé,3,True
TR-0014376,2024-08-25,FRN-113,CAT-012,C-001,ACH-013,,354.23,EUR,Validé,15,True
TR-0014377,2024-06-18,FRN-039,CAT-003,CC-015,ACH-025,,71263.9,EUR,Validé,14,True
TR-0014378,2024-09-02,FRN-113,CAT-014,CC-014,ACH-025,,876.7,EUR,Validé,14,True
TR-0014379,2024-04-05,FRN-008,CAT-002,CC-013,ACH-026,,6674.66,EUR,Validé,3,False
TR-0014380,2024-06-23,FRN-102,CAT-014,CC-013,ACH-030,CTR-035,1670.51,EUR,Validé,3,False
TR-0014381,2024-04-21,FRN-176,CAT-028,C-001,ACH-001,,1296.88,EUR,Validé,16,True
TR-0014382,2024-10-23,FRN-091,CAT-010,CC-017,ACH-036,,1028.94,EUR,Validé,5,False
TR-0014383,2024-10-15,FRN-098,CAT-012,CC-017,ACH-032,CTR-034,371.53,EUR,Validé,9,False
TR-0014384,2024-10-18,FRN-144,CAT-025,CC-013,ACH-030,,11413.75,EUR,Validé,3,False
TR-0014385,2024-10-18,FRN-089,CAT-005,CC-012,ACH-022,,14515.38,EUR,Validé,10,True
TR-0014386,2024-11-12,FRN-024,CAT-001,CC-012,ACH-024,CTR-004,8505.13,EUR,Validé,5,False
TR-0014387,2024-07-25,FRN-107,CAT-013,CC-017,ACH-031,,459.55,EUR,Validé,6,True
TR-0014388,2024-06-19,FRN-122,CAT-021,CC-016,ACH-032,,2926.48,EUR,Validé,5,False
TR-0014389,2024-05-27,FRN-127,CAT-017,C-001,ACH-006,CTR-053,4044.49,EUR,Validé,6,False
TR-0014390,2024-08-27,FRN-164,CAT-030,CC-005,ACH-016,CTR-065,9002.15,EUR,Validé,7,False
TR-0014391,2024-11-21,FRN-195,CAT-038,CC-006,ACH-002,,425.16,EUR,Validé,10,True
TR-0014392,2024-06-21,FRN-110,CAT-012,CC-005,ACH-012,,615.02,EUR,Validé,11,True
TR-0014393,2024-07-01,FRN-108,CAT-014,CC-008,ACH-006,,361.63,EUR,Validé,14,True
TR-0014394,2024-11-07,FRN-104,CAT-010,CC-006,ACH-016,,1184.3,EUR,Validé,11,True
TR-0014395,2024-03-28,FRN-199,CAT-038,CC-005,ACH-007,,256.38,EUR,Validé,15,True
TR-0014396,2024-09-20,FRN-121,CAT-021,CC-011,ACH-023,,1562.43,EUR,Validé,5,False
TR-0014397,2024-03-19,FRN-122,CAT-020,CC-016,ACH-033,CTR-053,9606.56,EUR,Validé,6,False
TR-0014398,2024-07-05,FRN-048,CAT-001,CC-011,ACH-021,,13808.58,EUR,Validé,12,True
TR-0014399,2024-04-05,FRN-092,CAT-012,CC-004,ACH-003,CTR-033,2500.0,EUR,Validé,7,False
TR-0014400,2024-09-09,FRN-110,CAT-015,CC-009,ACH-024,,439.1,EUR,Validé,15,True
TR-0014401,2024-08-19,FRN-199,CAT-037,CC-008,ACH-005,,136.96,EUR,Validé,17,True
TR-0014402,2024-01-20,FRN-112,CAT-012,CC-002,ACH-003,,584.35,EUR,Rejeté,8,True
TR-0014403,2024-06-02,FRN-118,CAT-021,CC-009,ACH-018,CTR-049,5645.91,EUR,Validé,6,False
TR-0014404,2024-08-24,FRN-199,CAT-036,CC-010,ACH-020,,630.42,EUR,Validé,11,True
TR-0014405,2024-12-05,FRN-187,CAT-033,CC-002,ACH-008,,5398.27,EUR,En attente,4,False
TR-0014406,2024-08-22,FRN-111,CAT-015,CC-004,ACH-008,,144.94,EUR,Validé,5,True
TR-0014407,2024-05-24,FRN-119,CAT-019,CC-020,ACH-037,CTR-051,2673.68,EUR,Validé,5,False
TR-0014408,2024-10-04,FRN-102,CAT-013,CC-017,ACH-035,,169.66,EUR,Validé,3,False
TR-0014409,2024-05-22,FRN-116,CAT-018,CC-008,ACH-005,CTR-048,4575.62,EUR,Rejeté,8,False
TR-0014410,2024-11-28,FRN-109,CAT-014,CC-007,ACH-001,,237.08,EUR,Validé,8,True
TR-0014411,2024-05-26,FRN-171,CAT-029,CC-005,ACH-015,,741.24,EUR,Validé,4,False
TR-0014412,2024-05-23,FRN-108,CAT-013,CC-010,ACH-017,,924.23,EUR,Validé,12,True
TR-0014413,2024-03-05,FRN-116,CAT-021,CC-013,ACH-030,,5350.81,EUR,Validé,1,False
TR-0014414,2024-05-26,FRN-195,CAT-038,CC-008,ACH-007,,597.62,EUR,En attente,4,True
TR-0014415,2024-11-19,FRN-169,CAT-031,CC-010,ACH-020,,1869.82,EUR,Validé,6,False
TR-0014416,2024-12-14,FRN-068,CAT-009,CC-018,ACH-031,CTR-023,4791.97,EUR,Validé,5,False
TR-0014417,2024-11-13,FRN-196,CAT-037,CC-006,ACH-003,,561.54,EUR,Validé,11,True
TR-0014418,2024-09-26,FRN-194,CAT-037,CC-008,ACH-006,,276.77,EUR,Validé,6,False
TR-0014419,2024-11-24,FRN-196,CAT-037,CC-010,ACH-019,,235.86,EUR,Validé,12,True
TR-0014420,2024-11-13,FRN-099,CAT-010,C-001,ACH-003,,1483.05,EUR,Validé,13,True
TR-0014421,2024-07-05,FRN-098,CAT-010,CC-017,ACH-032,CTR-034,1717.56,EUR,Validé,7,False
TR-0014422,2024-03-18,FRN-093,CAT-011,CC-004,ACH-015,CTR-038,1810.24,EUR,Validé,2,False
TR-0014423,2024-08-02,FRN-107,CAT-015,CC-011,ACH-022,,979.11,EUR,Validé,10,True
TR-0014424,2024-07-27,FRN-040,CAT-002,CC-011,ACH-020,,34067.16,EUR,En attente,7,True
TR-0014425,2024-06-01,FRN-058,CAT-003,CC-005,ACH-001,,53335.94,EUR,Validé,18,True
TR-0014426,2024-04-25,FRN-128,CAT-019,CC-002,ACH-004,CTR-047,3006.7,EUR,Validé,6,False
TR-0014427,2024-04-22,FRN-089,CAT-006,CC-005,ACH-016,,4744.1,EUR,Validé,7,True
TR-0014428,2024-05-13,FRN-091,CAT-014,CC-017,ACH-036,,734.64,EUR,Validé,5,False
TR-0014429,2024-10-26,FRN-159,CAT-022,CC-019,ACH-039,,2965.89,EUR,Validé,15,True
TR-0014430,2024-11-07,FRN-107,CAT-010,CC-014,ACH-026,,868.41,EUR,Validé,4,True
TR-0014431,2024-09-16,FRN-187,CAT-032,CC-020,ACH-039,,10579.64,EUR,Validé,1,False
TR-0014432,2024-03-19,FRN-101,CAT-013,CC-002,ACH-007,CTR-039,821.21,EUR,Validé,1,False
TR-0014433,2024-04-08,FRN-200,CAT-037,CC-005,ACH-003,,692.26,EUR,Validé,11,True
TR-0014434,2024-09-17,FRN-122,CAT-019,CC-017,ACH-032,,3350.69,EUR,Validé,3,False
TR-0014435,2024-12-21,FRN-018,CAT-002,CC-020,ACH-038,,37210.41,EUR,En attente,3,False
TR-0014436,2024-05-04,FRN-192,CAT-036,CC-003,ACH-007,CTR-070,301.1,EUR,Validé,6,False
TR-0014437,2024-01-10,FRN-125,CAT-016,C-001,ACH-008,CTR-043,8199.29,EUR,Validé,2,False
TR-0014438,2024-11-14,FRN-195,CAT-037,CC-012,ACH-023,,123.48,EUR,Validé,16,True
TR-0014439,2024-08-28,FRN-096,CAT-013,CC-006,ACH-004,CTR-038,417.79,EUR,Validé,6,False
TR-0014440,2024-06-07,FRN-192,CAT-036,CC-020,ACH-037,CTR-070,206.15,EUR,Validé,3,False
TR-0014441,2024-07-27,FRN-104,CAT-014,CC-019,ACH-037,,333.74,EUR,En attente,20,True
TR-0014442,2024-05-27,FRN-198,CAT-038,CC-012,ACH-017,,489.92,EUR,Validé,16,True
TR-0014443,2024-10-17,FRN-128,CAT-020,CC-018,ACH-035,CTR-047,4285.9,EUR,Validé,6,False
TR-0014444,2024-03-17,FRN-060,CAT-004,CC-014,ACH-027,,10733.83,EUR,Validé,23,True
TR-0014445,2024-06-13,FRN-184,CAT-033,CC-010,ACH-023,CTR-066,19487.35,EUR,Validé,7,False
TR-0014446,2024-06-19,FRN-115,CAT-013,CC-011,ACH-018,,645.29,EUR,Validé,3,True
TR-0014447,2024-05-27,FRN-094,CAT-013,CC-011,ACH-019,CTR-035,735.04,EUR,Validé,2,False
TR-0014448,2024-07-23,FRN-106,CAT-014,CC-006,ACH-015,,2382.03,EUR,Validé,5,True
TR-0014449,2024-03-04,FRN-115,CAT-010,CC-005,ACH-004,,1126.05,EUR,Validé,18,True
TR-0014450,2024-09-11,FRN-119,CAT-017,C-001,ACH-005,CTR-051,10161.65,EUR,Validé,5,False
TR-0014451,2024-07-08,FRN-075,CAT-009,CC-013,ACH-027,CTR-028,2465.1,EUR,Validé,7,False
TR-0014452,2024-11-24,FRN-198,CAT-038,CC-020,ACH-037,,352.66,EUR,Validé,13,True
TR-0014453,2024-09-26,FRN-064,CAT-009,CC-008,ACH-003,,3108.75,EUR,Validé,4,False
TR-0014454,2024-05-07,FRN-077,CAT-005,CC-005,ACH-014,,6941.29,EUR,Validé,7,False
TR-0014455,2024-08-25,FRN-174,CAT-030,CC-013,ACH-028,,1784.44,EUR,Validé,8,True
TR-0014456,2024-03-16,FRN-167,CAT-028,CC-012,ACH-019,CTR-064,2854.34,EUR,Validé,4,False
TR-0014457,2024-09-22,FRN-040,CAT-002,CC-014,ACH-028,,11807.86,EUR,Validé,9,True
TR-0014458,2024-04-23,FRN-082,CAT-006,CC-007,ACH-008,,4905.91,EUR,Validé,21,True
TR-0014459,2024-11-27,FRN-155,CAT-023,CC-005,ACH-012,,10235.7,EUR,Validé,12,True
TR-0014460,2024-03-27,FRN-112,CAT-013,CC-010,ACH-018,,206.34,EUR,Validé,7,True
TR-0014461,2024-04-17,FRN-076,CAT-009,CC-009,ACH-024,,7754.07,EUR,Validé,5,False
TR-0014462,2024-09-09,FRN-093,CAT-010,C-001,ACH-012,CTR-034,504.81,EUR,Validé,4,False
TR-0014463,2024-06-13,FRN-170,CAT-030,CC-020,ACH-038,,2036.7,EUR,Validé,1,False
TR-0014464,2024-07-01,FRN-153,CAT-022,CC-018,ACH-032,,7096.34,EUR,Validé,16,True
TR-0014465,2024-08-18,FRN-125,CAT-019,CC-004,ACH-001,,4729.18,EUR,Validé,2,False
TR-0014466,2024-01-25,FRN-195,CAT-039,CC-009,ACH-018,,609.61,EUR,Validé,4,True
TR-0014467,2024-04-10,FRN-199,CAT-039,CC-007,ACH-012,,894.52,EUR,Validé,10,True
TR-0014468,2024-04-20,FRN-122,CAT-017,CC-009,ACH-020,CTR-044,5342.72,EUR,Validé,3,False
TR-0014469,2024-08-26,FRN-134,CAT-019,CC-007,ACH-002,,3697.33,EUR,Validé,5,False
TR-0014470,2024-05-26,FRN-094,CAT-011,CC-005,ACH-011,CTR-035,1053.18,EUR,Validé,3,False
TR-0014471,2024-11-26,FRN-095,CAT-015,CC-019,ACH-040,CTR-040,497.83,EUR,Validé,3,False
TR-0014472,2024-06-21,FRN-105,CAT-015,CC-006,ACH-005,,635.55,EUR,Validé,3,True
TR-0014473,2024-10-01,FRN-094,CAT-011,CC-003,ACH-002,CTR-035,298.74,EUR,Validé,4,False
TR-0014474,2024-04-28,FRN-005,CAT-003,CC-003,ACH-005,CTR-018,25204.18,EUR,Validé,3,False
TR-0014475,2024-02-26,FRN-029,CAT-002,CC-005,ACH-013,CTR-003,9530.7,EUR,Validé,1,False
TR-0014476,2024-03-15,FRN-072,CAT-006,CC-017,ACH-034,CTR-022,2346.94,EUR,Validé,9,False
TR-0014477,2024-03-10,FRN-079,CAT-008,CC-002,ACH-012,,7802.0,EUR,Validé,1,False
TR-0014478,2024-03-05,FRN-104,CAT-013,CC-010,ACH-022,,912.7,EUR,En attente,12,True
TR-0014479,2024-03-04,FRN-068,CAT-008,CC-020,ACH-038,CTR-023,5544.54,EUR,Validé,5,False
TR-0014480,2024-09-28,FRN-096,CAT-013,CC-013,ACH-029,CTR-038,1045.1,EUR,Validé,1,False
TR-0014481,2024-08-01,FRN-110,CAT-015,CC-007,ACH-007,,412.6,EUR,Validé,12,True
TR-0014482,2024-09-18,FRN-198,CAT-036,CC-006,ACH-006,,270.31,EUR,En attente,16,True
TR-0014483,2024-12-24,FRN-075,CAT-009,C-001,ACH-016,CTR-028,11943.58,EUR,Validé,4,False
TR-0014484,2024-11-08,FRN-112,CAT-013,CC-017,ACH-031,,667.24,EUR,Validé,15,True
TR-0014485,2024-07-10,FRN-164,CAT-029,CC-018,ACH-033,,1033.17,EUR,Validé,6,False
TR-0014486,2024-12-22,FRN-082,CAT-007,CC-003,ACH-007,,7823.11,EUR,Validé,7,True
TR-0014487,2024-02-15,FRN-072,CAT-008,CC-016,ACH-031,CTR-024,6826.67,EUR,Validé,2,False
TR-0014488,2024-02-22,FRN-102,CAT-012,CC-012,ACH-017,CTR-034,478.48,EUR,En attente,8,False
TR-0014489,2024-03-24,FRN-021,CAT-003,C-001,ACH-008,,41104.34,EUR,Validé,6,False
TR-0014490,2024-02-02,FRN-103,CAT-013,CC-006,ACH-007,,464.08,EUR,Validé,5,False
TR-0014491,2024-02-17,FRN-039,CAT-002,CC-004,ACH-014,,6244.92,EUR,Validé,10,True
TR-0014492,2024-06-18,FRN-116,CAT-020,CC-019,ACH-037,,3487.77,EUR,En attente,9,False
TR-0014493,2024-12-19,FRN-192,CAT-038,C-001,ACH-006,CTR-070,473.55,EUR,Validé,5,False
TR-0014494,2024-06-17,FRN-197,CAT-037,CC-018,ACH-033,,354.03,EUR,Validé,9,True
TR-0014495,2024-05-06,FRN-093,CAT-011,CC-012,ACH-019,CTR-038,967.95,EUR,Validé,1,False
TR-0014496,2024-09-20,FRN-100,CAT-010,CC-006,ACH-012,,710.08,EUR,Validé,10,True
TR-0014497,2024-06-03,FRN-094,CAT-014,CC-019,ACH-040,CTR-035,213.15,EUR,Validé,5,False
TR-0014498,2024-11-22,FRN-097,CAT-011,CC-014,ACH-029,,1960.97,EUR,Validé,7,False
TR-0014499,2024-05-01,FRN-025,CAT-001,CC-006,ACH-003,,16404.08,EUR,Validé,3,False
TR-0014500,2024-12-18,FRN-055,CAT-004,CC-012,ACH-023,,78032.71,EUR,Validé,9,True
TR-0014501,2024-12-17,FRN-106,CAT-013,CC-002,ACH-005,,354.31,EUR,Validé,14,True
TR-0014502,2024-12-10,FRN-143,CAT-023,CC-002,ACH-007,CTR-055,9303.95,EUR,Validé,6,False
TR-0014503,2024-04-19,FRN-118,CAT-017,CC-012,ACH-024,CTR-049,4042.49,EUR,Validé,3,False
TR-0014504,2024-08-26,FRN-105,CAT-014,CC-007,ACH-005,,792.01,EUR,Validé,12,True
TR-0014505,2024-03-11,FRN-078,CAT-005,CC-005,ACH-002,,7404.99,EUR,Validé,3,False
TR-0014506,2024-07-23,FRN-103,CAT-013,CC-007,ACH-003,,605.23,EUR,Validé,7,False
TR-0014507,2024-03-19,FRN-106,CAT-010,CC-002,ACH-013,,256.95,EUR,Validé,14,True
TR-0014508,2024-04-25,FRN-158,CAT-025,CC-003,ACH-014,,4007.99,EUR,Validé,10,True
TR-0014509,2024-04-13,FRN-073,CAT-007,CC-007,ACH-016,CTR-026,3386.58,EUR,Validé,8,False
TR-0014510,2024-05-27,FRN-092,CAT-010,CC-003,ACH-008,CTR-039,716.08,EUR,Validé,4,False
TR-0014511,2024-11-07,FRN-110,CAT-012,CC-014,ACH-027,,644.32,EUR,Validé,6,True
TR-0014512,2024-11-10,FRN-108,CAT-010,CC-005,ACH-011,,774.25,EUR,Validé,12,True
TR-0014513,2024-07-04,FRN-194,CAT-037,CC-009,ACH-020,,723.57,EUR,Validé,2,False
TR-0014514,2024-03-14,FRN-087,CAT-005,CC-002,ACH-014,,11922.46,EUR,Validé,15,True
TR-0014515,2024-07-14,FRN-120,CAT-018,CC-003,ACH-003,CTR-048,9652.7,EUR,Validé,6,False
TR-0014516,2024-06-28,FRN-005,CAT-001,C-001,ACH-005,CTR-018,25126.89,EUR,Validé,8,False
TR-0014517,2024-09-03,FRN-190,CAT-032,CC-007,ACH-013,,6186.6,EUR,Validé,19,True
TR-0014518,2024-11-02,FRN-069,CAT-007,CC-004,ACH-008,CTR-030,7602.5,EUR,En attente,4,False
TR-0014519,2024-12-09,FRN-167,CAT-029,CC-006,ACH-007,CTR-064,1765.31,EUR,Validé,4,False
TR-0014520,2024-10-08,FRN-108,CAT-014,C-001,ACH-012,,707.63,EUR,Validé,13,True
TR-0014521,2024-06-27,FRN-170,CAT-030,C-001,ACH-011,CTR-065,2418.96,EUR,Validé,7,False
TR-0014522,2024-06-06,FRN-094,CAT-012,CC-005,ACH-016,CTR-035,1317.02,EUR,Validé,6,False
TR-0014523,2024-03-27,FRN-179,CAT-029,CC-003,ACH-008,,4008.42,EUR,Validé,18,True
TR-0014524,2024-02-26,FRN-055,CAT-002,CC-012,ACH-018,,23641.66,EUR,Validé,13,True
TR-0014525,2024-11-05,FRN-098,CAT-011,CC-008,ACH-015,CTR-034,402.6,EUR,Validé,5,False
TR-0014526,2024-08-07,FRN-112,CAT-010,CC-005,ACH-008,,636.93,EUR,Validé,4,True
TR-0014527,2024-01-18,FRN-006,CAT-004,CC-013,ACH-025,,7108.74,EUR,Validé,4,False
TR-0014528,2024-06-12,FRN-104,CAT-014,CC-010,ACH-023,,517.25,EUR,Validé,15,True
TR-0014529,2024-02-13,FRN-098,CAT-013,CC-020,ACH-039,CTR-034,261.55,EUR,Validé,2,False
TR-0014530,2024-08-07,FRN-192,CAT-036,CC-020,ACH-038,CTR-070,201.74,EUR,Validé,3,False
TR-0014531,2024-09-01,FRN-196,CAT-039,CC-007,ACH-008,,1272.85,EUR,Validé,6,True
TR-0014532,2024-05-16,FRN-167,CAT-029,CC-008,ACH-004,CTR-064,4304.55,EUR,Rejeté,2,False
TR-0014533,2024-10-17,FRN-195,CAT-037,CC-006,ACH-015,,269.7,EUR,Validé,10,True
TR-0014534,2024-08-26,FRN-107,CAT-010,CC-002,ACH-001,,1124.71,EUR,Validé,11,True
TR-0014535,2024-09-10,FRN-096,CAT-012,CC-019,ACH-039,CTR-038,510.19,EUR,Validé,1,False
TR-0014536,2024-12-01,FRN-101,CAT-013,CC-007,ACH-016,,1465.18,EUR,Validé,4,False
TR-0014537,2024-02-04,FRN-108,CAT-011,CC-002,ACH-001,,1028.84,EUR,Validé,17,True
TR-0014538,2024-11-10,FRN-118,CAT-017,CC-014,ACH-026,CTR-049,2785.55,EUR,Validé,5,False
TR-0014539,2024-03-21,FRN-161,CAT-031,CC-013,ACH-026,,1767.85,EUR,Validé,3,False
TR-0014540,2024-03-22,FRN-120,CAT-021,CC-004,ACH-001,CTR-048,3575.77,EUR,Validé,4,False
TR-0014541,2024-05-28,FRN-176,CAT-031,CC-012,ACH-022,,3747.1,EUR,Validé,14,True
TR-0014542,2024-11-03,FRN-002,CAT-002,CC-002,ACH-002,CTR-002,6361.27,EUR,Validé,7,False
TR-0014543,2024-03-26,FRN-200,CAT-038,CC-006,ACH-001,,186.86,EUR,Validé,11,True
TR-0014544,2024-11-23,FRN-049,CAT-003,CC-010,ACH-018,,11457.17,EUR,Validé,14,True
TR-0014545,2024-10-12,FRN-109,CAT-014,CC-007,ACH-004,,427.69,EUR,Validé,5,True
TR-0014546,2024-05-08,FRN-004,CAT-001,C-001,ACH-011,CTR-005,5128.8,EUR,Validé,4,False
TR-0014547,2024-06-10,FRN-112,CAT-010,CC-019,ACH-039,,510.98,EUR,Validé,10,True
TR-0014548,2024-11-15,FRN-079,CAT-005,CC-002,ACH-015,,2888.84,EUR,Rejeté,4,False
TR-0014549,2024-06-14,FRN-151,CAT-026,CC-020,ACH-038,,7641.07,EUR,Validé,4,False
TR-0014550,2024-09-06,FRN-096,CAT-010,CC-006,ACH-002,CTR-038,969.47,EUR,Validé,3,False
TR-0014551,2024-01-19,FRN-019,CAT-002,CC-003,ACH-011,CTR-003,15400.94,EUR,Validé,5,False
TR-0014552,2024-11-28,FRN-115,CAT-011,CC-010,ACH-023,,1088.09,EUR,Validé,14,True
TR-0014553,2024-01-26,FRN-059,CAT-001,CC-014,ACH-030,,25994.63,EUR,Validé,14,True
TR-0014554,2024-11-23,FRN-122,CAT-021,CC-004,ACH-013,CTR-045,2477.41,EUR,Validé,2,False
TR-0014555,2024-08-09,FRN-062,CAT-008,CC-008,ACH-007,CTR-029,4392.99,EUR,Validé,4,False
TR-0014556,2024-07-20,FRN-098,CAT-011,CC-002,ACH-006,CTR-034,1410.67,EUR,Validé,7,False
TR-0014557,2024-03-15,FRN-111,CAT-012,CC-015,ACH-025,,349.47,EUR,Validé,14,True
TR-0014558,2024-06-25,FRN-099,CAT-015,CC-012,ACH-019,,1848.42,EUR,Validé,15,True
TR-0014559,2024-11-02,FRN-102,CAT-010,CC-012,ACH-021,CTR-040,263.69,EUR,Validé,6,False
TR-0014560,2024-03-21,FRN-098,CAT-012,CC-004,ACH-006,CTR-034,914.36,EUR,Validé,5,False
TR-0014561,2024-04-05,FRN-103,CAT-015,CC-007,ACH-016,,697.16,EUR,Validé,2,False
TR-0014562,2024-11-15,FRN-192,CAT-038,CC-003,ACH-002,CTR-070,240.44,EUR,Validé,6,False
TR-0014563,2024-08-25,FRN-039,CAT-003,C-001,ACH-007,,14183.32,EUR,Validé,5,True
TR-0014564,2024-02-08,FRN-168,CAT-030,CC-017,ACH-033,,1546.82,EUR,Validé,8,False
TR-0014565,2024-09-01,FRN-200,CAT-038,CC-011,ACH-023,,128.47,EUR,Validé,10,True
TR-0014566,2024-05-18,FRN-071,CAT-009,CC-016,ACH-032,CTR-020,11198.56,EUR,Validé,1,False
TR-0014567,2024-03-16,FRN-063,CAT-007,CC-010,ACH-020,CTR-021,2395.57,EUR,Validé,7,False
TR-0014568,2024-06-05,FRN-066,CAT-008,CC-010,ACH-023,,3137.13,EUR,Validé,4,False
TR-0014569,2024-01-28,FRN-010,CAT-001,C-001,ACH-007,CTR-016,17317.01,EUR,Validé,7,False
TR-0014570,2024-02-11,FRN-199,CAT-037,CC-005,ACH-005,,775.29,EUR,Validé,6,True
TR-0014571,2024-09-01,FRN-091,CAT-011,CC-015,ACH-029,,926.82,EUR,Validé,6,False
TR-0014572,2024-09-27,FRN-099,CAT-011,C-001,ACH-003,,365.7,EUR,Validé,14,True
TR-0014573,2024-03-01,FRN-144,CAT-026,CC-005,ACH-003,CTR-059,5257.55,EUR,Validé,6,False
TR-0014574,2024-10-11,FRN-028,CAT-001,CC-009,ACH-022,,9132.86,EUR,Validé,1,False
TR-0014575,2024-08-27,FRN-129,CAT-018,CC-015,ACH-025,CTR-042,7491.22,EUR,Validé,6,False
TR-0014576,2024-02-10,FRN-109,CAT-013,CC-011,ACH-021,,1227.25,EUR,Validé,11,True
TR-0014577,2024-05-13,FRN-147,CAT-023,CC-008,ACH-007,,11810.54,EUR,Validé,3,False
TR-0014578,2024-01-27,FRN-130,CAT-020,CC-013,ACH-026,CTR-043,2613.65,EUR,Validé,4,False
TR-0014579,2024-10-01,FRN-058,CAT-001,CC-011,ACH-018,,6312.36,EUR,Validé,13,True
TR-0014580,2024-09-12,FRN-192,CAT-039,CC-016,ACH-035,CTR-070,143.27,EUR,Validé,5,False
TR-0014581,2024-11-13,FRN-146,CAT-024,CC-016,ACH-036,,3103.98,EUR,Validé,4,False
TR-0014582,2024-11-15,FRN-076,CAT-006,CC-003,ACH-005,,13828.09,EUR,En attente,2,False
TR-0014583,2024-09-11,FRN-083,CAT-007,CC-013,ACH-029,,8300.19,EUR,Validé,6,True
TR-0014584,2024-01-07,FRN-193,CAT-039,C-001,ACH-015,CTR-070,729.13,EUR,Validé,7,False
TR-0014585,2024-11-02,FRN-195,CAT-037,CC-005,ACH-012,,558.39,EUR,Validé,19,True
TR-0014586,2024-06-11,FRN-086,CAT-006,CC-002,ACH-004,,17828.61,EUR,Validé,5,True
TR-0014587,2024-10-27,FRN-104,CAT-014,C-001,ACH-011,,452.67,EUR,Validé,11,True
TR-0014588,2024-12-04,FRN-101,CAT-010,CC-005,ACH-008,,1098.17,EUR,Validé,3,False
